"position.page","position.position","position.global_position","asin","price.discounted","price.current_price","price.currency","price.before_price","price.savings_amount","price.savings_percent","reviews.total_reviews","reviews.rating","url","score","sponsored","amazonChoice","bestSeller","amazonPrime","title","thumbnail"
2,33,239,"B0BP288TLJ",true,69.99,"USD",86,16.01,18.62,46,4.7,"https://www.amazon.com/dp/B0BP288TLJ","216.20",false,false,false,false,"RAXSINYER Raised Garden Bed, Mobile Elevated Garden Bed with Legs for Vegetable Flower Herb Outdoor Growing Bed on Wheels ...","https://m.media-amazon.com/images/I/81aRHdwUgWL._AC_UL320_.jpg"
2,34,240,"B0BRMMBS85",false,59.99,"USD",0,0,0,73,4.4,"https://www.amazon.com/dp/B0BRMMBS85","321.20",false,false,false,false,"GREENER Galvanized Raised Garden Bed Outdoor-6 * 3 * 1ft Metal Planter Garden Box Kit Large Galvanized Planter Raised Bed ...","https://m.media-amazon.com/images/I/71OB39mSB1L._AC_UL320_.jpg"
2,35,241,"B0BCV5ZSW6",true,84.49,"USD",104.99,20.5,19.53,76,4.2,"https://www.amazon.com/dp/B0BCV5ZSW6","319.20",false,false,false,false,"Raised Garden Bed, Galvanized Raised Garden Beds Outdoor for Vegetables Flowers Herbs, Steel Large Deep Root Planter Box, ...","https://m.media-amazon.com/images/I/71RCuFpYE5L._AC_UL320_.jpg"
2,36,242,"B099NZ781J",false,39.47,"USD",0,0,0,201,4.6,"https://www.amazon.com/dp/B099NZ781J","924.60",false,false,false,false,"Sunnydaze 24"" Square Galvanized Steel Raised Garden Bed - Outdoor Raised Planter for Vegetables and Flowers - Woodgrain","https://m.media-amazon.com/images/I/91Vu5UXZxDL._AC_UL320_.jpg"
2,39,245,"B0BYHP4QCR",true,99.96,"USD",119.96,20,16.67,10,4.1,"https://www.amazon.com/dp/B0BYHP4QCR","41.00",false,false,false,false,"Tramull 2 Packs Galvanized Raised Garden Bed Large Metal Elevated Planter Box Kit for Outdoor Vegetable Flower Herb Rectan...","https://m.media-amazon.com/images/I/81fG7GulLYL._AC_UL320_.jpg"
2,40,246,"B0BV1TM684",false,39.95,"USD",0,0,0,10,4.6,"https://www.amazon.com/dp/B0BV1TM684","46.00",false,false,false,false,"TSAZZZ Galvanized Raised Garden Bed Kits 4×2×1Ft DIY Metal Planter Box for Flowers Vegetables Fruits Herbs Green Plants Ou...","https://m.media-amazon.com/images/I/71t7PRvr+FL._AC_UL320_.jpg"
2,41,247,"B0B1D1LY34",true,89.99,"USD",96.99,7,7.22,57,4.6,"https://www.amazon.com/dp/B0B1D1LY34","262.20",false,false,false,false,"POTEY Raised Garden Bed with Greenhouse Galvanized Planter Box with 2 Greenhouse Cover for Outdoor Gardening Garden Box fo...","https://m.media-amazon.com/images/I/71c52wBFNQL._AC_UL320_.jpg"
2,42,248,"B0BHNF4SD6",true,39.99,"USD",45.99,6,13.05,8,4.6,"https://www.amazon.com/dp/B0BHNF4SD6","36.80",false,false,false,false,"PINPON Galvanized Raised Garden Bed Outdoor, 5 x 2 x 1ft Galvanized Metal Planter Box Stock Tank for Outdoor Plants, Oval ...","https://m.media-amazon.com/images/I/61wv7lX6c2L._AC_UL320_.jpg"
2,43,249,"B09WMN9LHC",true,79.98,"USD",85.98,6,6.98,193,4.5,"https://www.amazon.com/dp/B09WMN9LHC","868.50",false,false,false,false,"SOMXOY 2PCS 4FT Raised Garden Bed,Galvanized Planter Box Oval Large Matel Steel Backyard Beds Outdoor for Vegetables,Flowe...","https://m.media-amazon.com/images/I/71Id2H42K-L._AC_UL320_.jpg"
2,44,250,"B0BN7F834M",true,53.99,"USD",59.99,6,10,56,4.3,"https://www.amazon.com/dp/B0BN7F834M","240.80",false,false,false,false,"LINEX Raised Garden Bed Planter Box with Trellis, 67.6” Tomato Planters for Climbing Plants Vegetable Vine Flowers Outdoor...","https://m.media-amazon.com/images/I/713NXlosg+L._AC_UL320_.jpg"
2,45,251,"B0BKLCZ1MD",false,51.99,"USD",0,0,0,79,4.6,"https://www.amazon.com/dp/B0BKLCZ1MD","363.40",false,false,false,false,"TOUFUN Raised Garden Bed,Galvanized Raised Garden Beds Outdoor for Vegetables Flowers Herbs, Raised Bed Planter Box, Metal...","https://m.media-amazon.com/images/I/81NRZDxc93L._AC_UL320_.jpg"
2,46,252,"B0BXSLSX2S",false,33.99,"USD",0,0,0,3,3.2,"https://www.amazon.com/dp/B0BXSLSX2S","9.60",false,false,false,false,"Jantens Raised Garden Bed Planter Box with Trellis, Up to 74 Inches Tomato Cage Plant Support for Garden Climbing Plants V...","https://m.media-amazon.com/images/I/71VEEB6C5cL._AC_UL320_.jpg"
2,47,253,"B0BV6SYK4J",false,29.99,"USD",0,0,0,13,4,"https://www.amazon.com/dp/B0BV6SYK4J","52.00",false,false,false,false,"vanpein Raised Garden Bed with Trellis, 59"" Planter Boxes Tomato Cage Support for Garden Heavy Duty Plant Stakes for Climb...","https://m.media-amazon.com/images/I/61l7CuX+b+L._AC_UL320_.jpg"
2,48,254,"B0BYZ1Y8G9",true,149.99,"USD",159.99,10,6.25,15,4.8,"https://www.amazon.com/dp/B0BYZ1Y8G9","72.00",false,false,false,false,"Outmax Galvanized Raised Garden Bed, 17inch Tall 9 in 1 Metal Raised Planter Bed for Vegetables Flowers Ground Outdoor Pla...","https://m.media-amazon.com/images/I/61y8MwXgEzL._AC_UL320_.jpg"
2,49,255,"B0BN62GBHX",false,62.99,"USD",0,0,0,60,4.4,"https://www.amazon.com/dp/B0BN62GBHX","264.00",false,false,false,false,"GREEN MOUNT Raised Garden Bed Planter Box with Trellis for Climbing Vegetables Plants, 67.6"" Outdoor Tomatoes Planters Tom...","https://m.media-amazon.com/images/I/71wWpWVTzoL._AC_UL320_.jpg"
2,50,256,"B0BNV9V9TT",true,19.99,"USD",29.99,10,33.34,71,3.7,"https://www.amazon.com/dp/B0BNV9V9TT","262.70",false,false,false,false,"Roveinsia Fabric Raised Garden Beds Outdoor for Vegetables, Raised Planter Boxs for Gardening, Garden Grow Bed Bags for Fr...","https://m.media-amazon.com/images/I/71KAAEvRCjL._AC_UL320_.jpg"
2,51,257,"B0BRYXVB5S",false,41.99,"USD",0,0,0,35,4.8,"https://www.amazon.com/dp/B0BRYXVB5S","168.00",false,false,false,false,"HOXHA Planter Raised Beds, 5X2X1 FT Land Guard Oval Galvanized Steel Planter Box, Metal Raised Garden Bed kit, for Outdoor...","https://m.media-amazon.com/images/I/71F7qGfagRL._AC_UL320_.jpg"
2,52,258,"B0BW96SNRF",false,99.99,"USD",0,0,0,7,4.8,"https://www.amazon.com/dp/B0BW96SNRF","33.60",false,false,false,false,"Sponsored Ad - 9 in 1 Anti-Rust Galvanized Raised Garden Bed Kit, 8×4×1FT Raised Garden Beds Outdoor with Support Metal Ro...","https://m.media-amazon.com/images/I/81xkEwJpSnL._AC_UL320_.jpg"
2,53,259,"B09ND6FV7V",false,59.99,"USD",0,0,0,100,4.4,"https://www.amazon.com/dp/B09ND6FV7V","440.00",false,false,false,false,"73"" x 20"" x 12"" Raised Garden Bed Metal Elevated Planter for Vegetable Flower Herb","https://m.media-amazon.com/images/I/71XkELOxhQL._AC_UL320_.jpg"
2,54,260,"B09ZJWPJ2M",false,57.99,"USD",0,0,0,77,3.6,"https://www.amazon.com/dp/B09ZJWPJ2M","277.20",false,false,false,false,"Flibaluly Raised Garden Bed with Wheels Metal Mobile Elevated Planter Box with Bottom Shelf for Storing Tools,for Vegetabl...","https://m.media-amazon.com/images/I/714CSjtf07L._AC_UL320_.jpg"
2,55,261,"B0B4DVYGLY",true,104.99,"USD",113.69,8.7,7.65,170,4.7,"https://www.amazon.com/dp/B0B4DVYGLY","799.00",false,false,false,false,"COATTOA Galvanized Raised Garden Bed, Raised Garden Boxes, 2 Pcs 6×3×1ft Outdoor Galvanized Planter Box, Garden Stock Tank...","https://m.media-amazon.com/images/I/818pF-atRXL._AC_UL320_.jpg"
2,56,262,"B09PTW9QVP",true,159.99,"USD",199,39.01,19.6,339,4.7,"https://www.amazon.com/dp/B09PTW9QVP","1593.30",false,false,false,false,"2 Pcs 8 x 3 x 1 FT Galvanized Steel Raised Garden Bed, Large Galvanized Steel Outdoor planter box for for Easy to DIY and ...","https://m.media-amazon.com/images/I/71coNVrg+mL._AC_UL320_.jpg"
2,57,263,"B081QQH576",true,121.98,"USD",169.99,48.01,28.24,350,4.6,"https://www.amazon.com/dp/B081QQH576","1610.00",false,false,false,false,"4Ft Vertical Raised Garden Bed - 5 Tier Food Safe Planter Box for Outdoor and Indoor Gardening Perfect to Grow Your Herb V...","https://m.media-amazon.com/images/I/710zuuRxj8L._AC_UL320_.jpg"
2,58,264,"B0BNTQCNQ5",true,19.99,"USD",20.99,1,4.76,36,4.3,"https://www.amazon.com/dp/B0BNTQCNQ5","154.80",false,false,false,false,"ikanboo Fabric Raised Garden Bed, Raised Planters for Outdoor Plants, Rectangle Garden Grow Bag for Herb Flower and Vegeta...","https://m.media-amazon.com/images/I/613D5v-ADYL._AC_UL320_.jpg"
2,59,265,"B0BPY8ZYMV",false,45.99,"USD",0,0,0,36,3.4,"https://www.amazon.com/dp/B0BPY8ZYMV","122.40",false,false,false,false,"Large Tomato Planter with Trellis- 48 x 11.8 x 11.8 Inches Raised Garden Bed with Trellis for Climbing Tomato- Raised Gard...","https://m.media-amazon.com/images/I/71hfTnK6cGL._AC_UL320_.jpg"
2,60,266,"B0BXL4479H",true,60.79,"USD",78.99,18.2,23.04,72,4.3,"https://www.amazon.com/dp/B0BXL4479H","309.60",false,false,false,false,"VEVOR 34x18x30in Raised Garden Bed with Sturdy Legs, High End Natural Fir Wood Planter Box Elevated Planting Stand for Bac...","https://m.media-amazon.com/images/I/71ONmBBkmwL._AC_UL320_.jpg"
3,9,267,"B0BJP2RY4F",true,70,"USD",89.99,19.99,22.21,239,4.2,"https://www.amazon.com/dp/B0BJP2RY4F","1003.80",false,false,false,false,"VIVOSUN Raised Garden Bed, 31.5 x 15.0 x 23.6 Inches Elevated Planter Box with Wheels, Storage Shelf, and Protective Liner...","https://m.media-amazon.com/images/I/81v99J8GuoL._AC_UL400_.jpg"
3,10,268,"B0B5SB5RY6",true,59.99,"USD",69.99,10,14.29,8,4.1,"https://www.amazon.com/dp/B0B5SB5RY6","32.80",false,false,false,false,"Galvanized Steel Raised Garden Bed Kit 6 x 3X 1ft Raised Garden Box, Outdoor DIY Growing Vegetables/Flowers/Herbs…","https://m.media-amazon.com/images/I/719QouNvyxL._AC_UL400_.jpg"
3,11,269,"B0C2QBRSFF",true,89.99,"USD",99.99,10,10,7,3.8,"https://www.amazon.com/dp/B0C2QBRSFF","26.60",false,false,false,false,"Sponsored Ad - OIPRTGFJ Wood Rectangular Garden Planter Box with Wheel Raised Garden Bed Outdoor,Planters for Outdoor Plan...","https://m.media-amazon.com/images/I/81hyTtEacgL._AC_UL400_.jpg"
3,12,270,"B0BYHW8G89",true,99.96,"USD",119.96,20,16.67,10,4.1,"https://www.amazon.com/dp/B0BYHW8G89","41.00",false,false,false,false,"Tramull 2 Packs Galvanized Raised Garden Bed Large Metal Elevated Planter Box Kit for Outdoor Vegetable Flower Herb Rectan...","https://m.media-amazon.com/images/I/81yHNz1mOqL._AC_UL400_.jpg"
3,13,271,"B0BP288TLJ",true,69.99,"USD",86,16.01,18.62,46,4.7,"https://www.amazon.com/dp/B0BP288TLJ","216.20",false,false,false,false,"RAXSINYER Raised Garden Bed, Mobile Elevated Garden Bed with Legs for Vegetable Flower Herb Outdoor Growing Bed on Wheels ...","https://m.media-amazon.com/images/I/81aRHdwUgWL._AC_UL400_.jpg"
3,14,272,"B0921Q87X7",false,79.47,"USD",0,0,0,172,4.2,"https://www.amazon.com/dp/B0921Q87X7","722.40",false,false,false,false,"Sunnydaze 43"" Galvanized Steel Raised Garden Bed Cart - Outdoor Elevated Planter with Wheels for Vegetables - Black","https://m.media-amazon.com/images/I/81O3DZg2bgL._AC_UL400_.jpg"
3,15,273,"B0BZTXFV9G",false,77.47,"USD",0,0,0,1,5,"https://www.amazon.com/dp/B0BZTXFV9G","5.00",false,false,false,false,"WooWellGoGoGo 6x3x1FT Raised Garden Bed, Raised Garden Bed Kit with Protective Gloves, Galvanized Planter Made of Thickene...","https://m.media-amazon.com/images/I/71JiZXcMUgL._AC_UL400_.jpg"
3,16,274,"B0BGM15Z36",true,138.58,"USD",168.58,30,17.8,43,4.9,"https://www.amazon.com/dp/B0BGM15Z36","210.70",false,false,false,false,"Sponsored Ad - FarmGeo Raised Garden Bed Kit 17"" Tall Magnesium-Aluminum-Zinc Stainless Steel Metal Planter Box for Planti...","https://m.media-amazon.com/images/I/7136GABhG9L._AC_UL400_.jpg"
3,17,275,"B0B5B2WQB5",false,39.99,"USD",0,0,0,73,4.2,"https://www.amazon.com/dp/B0B5B2WQB5","306.60",false,false,false,false,"Sponsored Ad - NACREEN Raised Garden Bed with Legs Planters for Outdoor Plants Garden Boxes Outdoor Raised Planter Box Per...","https://m.media-amazon.com/images/I/71nyY17MWnL._AC_UL400_.jpg"
3,18,276,"B08RP567CV",true,43.99,"USD",49.99,6,12,233,4.5,"https://www.amazon.com/dp/B08RP567CV","1048.50",false,false,false,false,"Sponsored Ad - ProGard Raised Garden Bed, Garden Raised Planter Box with Legs, Galvanized Garden Planter for Herbs and Veg...","https://m.media-amazon.com/images/I/713bcD3rj3L._AC_UL400_.jpg"
3,19,277,"B0BKL5MPXM",false,49.99,"USD",0,0,0,79,4.6,"https://www.amazon.com/dp/B0BKL5MPXM","363.40",false,false,false,false,"Sponsored Ad - TOUFUN Raised Garden Bed,Galvanized Raised Garden Beds Outdoor for Vegetables Flowers Herbs, Raised Bed Pla...","https://m.media-amazon.com/images/I/81R8qhG+DSL._AC_UL400_.jpg"
3,20,278,"B0BRMYDWKG",false,63.99,"USD",0,0,0,67,4.4,"https://www.amazon.com/dp/B0BRMYDWKG","294.80",false,false,false,false,"GREENER Raised Garden Bed 3X6X1 Ft Planter Boxes Oval Metal Garden Bed Outdoor Planter Stock Tank Rot-Resistant Galvanized...","https://m.media-amazon.com/images/I/719vQw-A22L._AC_UL400_.jpg"
3,21,279,"B0BKSNB885",true,89.99,"USD",109.99,20,18.18,10,5,"https://www.amazon.com/dp/B0BKSNB885","50.00",false,false,false,false,"TDHDIKE Raised Garden Bed Planter Box for Outdoor Plants 2 Pcs 6ft Galvanized Planter Garden Bed Kit Raised Garden Boxes f...","https://m.media-amazon.com/images/I/912qOy0atPL._AC_UL400_.jpg"
3,22,280,"B0BTCXJ3PP",true,79.95,"USD",88.95,9,10.12,14,4.3,"https://www.amazon.com/dp/B0BTCXJ3PP","60.20",false,false,false,false,"SFJC Raised Garden Bed with Strong Iron Legs Elevated Wood Planter Box Stand for Flower Vegetable Herb Outdoor Organic Gar...","https://m.media-amazon.com/images/I/81hKubwVpdL._AC_UL400_.jpg"
3,23,281,"B091FDF1GX",false,67.99,"USD",0,0,0,648,4.5,"https://www.amazon.com/dp/B091FDF1GX","2916.00",false,false,false,false,"Raised Garden Bed, Galvanized Raised Garden Beds Outdoor for Vegetables Flowers Herbs, Steel Planter Box with Metal Fix St...","https://m.media-amazon.com/images/I/71rVWDADloL._AC_UL400_.jpg"
3,24,282,"B09VD3RLDF",false,119.99,"USD",0,0,0,15,4.4,"https://www.amazon.com/dp/B09VD3RLDF","66.00",false,false,false,false,"Sponsored Ad - Notume Raised Garden Bed 41x21x20-inch Mobile Elevated Wood Planter Lockable Wheels, Outdoor Wood Elevated ...","https://m.media-amazon.com/images/I/81qn0AvoMXL._AC_UL400_.jpg"
3,25,283,"B0BLYQ8HP5",true,53.99,"USD",59.99,6,10,99,3.5,"https://www.amazon.com/dp/B0BLYQ8HP5","346.50",false,false,false,false,"Sponsored Ad - Raised Garden Bed with Legs Planters for Outdoor Plants Planter Box Plant pots Elevated Garden Boxes Perfec...","https://m.media-amazon.com/images/I/61pNSF7+caL._AC_UL400_.jpg"
3,26,284,"B0BPGQ2M6S",true,139.99,"USD",149.99,10,6.67,414,4.1,"https://www.amazon.com/dp/B0BPGQ2M6S","1697.40",false,false,false,false,"Sponsored Ad - Emalie Garden Raised Bed, Deep Root Box Planter for Indoor Outdoor Plants, Brown","https://m.media-amazon.com/images/I/91FvOL39CgL._AC_UL400_.jpg"
3,27,285,"B0BYCTKFHC",false,149.99,"USD",0,0,0,6,4.3,"https://www.amazon.com/dp/B0BYCTKFHC","25.80",false,false,false,false,"GDNaid Galvanized Raised Garden Bed, 8x3x2ft Durable Large Raised Planter Beds, Metal Raised Garden Bed, 8 x 3 x 2ft (1pc-...","https://m.media-amazon.com/images/I/81Nc+DfZF9L._AC_UL400_.jpg"
3,28,286,"B0BY1FLHF3",true,129.99,"USD",149.99,20,13.33,13,4.8,"https://www.amazon.com/dp/B0BY1FLHF3","62.40",false,false,false,false,"Kettalk 2Pcs Galvanized Raised Garden Bed，8×3×1ft Galvanized Planter Raised Garden Boxes Outdoor, Large Oval Metal Raised ...","https://m.media-amazon.com/images/I/81AY+nW30hL._AC_UL400_.jpg"
3,29,287,"B0C1W2Z7FG",false,59.99,"USD",0,0,0,17,4.8,"https://www.amazon.com/dp/B0C1W2Z7FG","81.60",false,false,false,false,"Haigopa 6x3x1FT Galvanized Raised Garden Bed Planters Kit, Outdoor Raised Garden Beds Planter with Cages Trellis, 25 Ga. L...","https://m.media-amazon.com/images/I/71wRHdmw6BL._AC_UL400_.jpg"
3,30,288,"B093H98MBQ",false,66.99,"USD",0,0,0,304,4.6,"https://www.amazon.com/dp/B093H98MBQ","1398.40",false,false,false,false,"Quictent Galvanized Raised Garden Bed 6x3x1ft Thickened Metal Planter Box Hold 18cft Soil for Vegetables Corner Protector ...","https://m.media-amazon.com/images/I/713CdBtp5OL._AC_UL400_.jpg"
3,31,289,"B0BKG2455M",false,199.99,"USD",0,0,0,28,4.3,"https://www.amazon.com/dp/B0BKG2455M","120.40",false,false,false,false,"Mostmahes 2 PCS 10x2x1/8x4x1/6x6x1ft Outdoor Galvanized Raised Garden Bed for Flowers, 9 in 1 Adjustable Raised Planter Bo...","https://m.media-amazon.com/images/I/81tbQpLcWHL._AC_UL400_.jpg"
3,32,290,"B07GSSBKDQ",false,152.99,"USD",0,0,0,173,4.4,"https://www.amazon.com/dp/B07GSSBKDQ","761.20",false,false,false,false,"D'vine Dev Planter Raised Beds - Elevated Planter Garden Box with Drainage Plug Raised Garden Beds for Vegetable/Flower/He...","https://m.media-amazon.com/images/I/81UpyFzDp+L._AC_UL400_.jpg"
3,34,292,"B0BHNSL5ZT",false,49.99,"USD",0,0,0,35,4.6,"https://www.amazon.com/dp/B0BHNSL5ZT","161.00",false,false,false,false,"VEGEGA. 2ft X 2ft X 0.66ft Round Raised Garden Bed Kit, Large Zinc-Aluminum-Magnesium Stainless Steel Metal Planter Box, f...","https://m.media-amazon.com/images/I/71HlC5STPFL._AC_UL400_.jpg"
3,35,293,"B0B5WPYRQJ",false,65.99,"USD",0,0,0,47,4.5,"https://www.amazon.com/dp/B0B5WPYRQJ","211.50",false,false,false,false,"Mostmahes 6x2.3x1ft Galvanized Raised Garden Bed for Flowers, Outdoor Raised Planter Box, Backyard Metal Raised Garden Bed...","https://m.media-amazon.com/images/I/81vs3bGxdXL._AC_UL400_.jpg"
3,36,294,"B09ZJWPJ2M",false,57.99,"USD",0,0,0,77,3.6,"https://www.amazon.com/dp/B09ZJWPJ2M","277.20",false,false,false,false,"Flibaluly Raised Garden Bed with Wheels Metal Mobile Elevated Planter Box with Bottom Shelf for Storing Tools,for Vegetabl...","https://m.media-amazon.com/images/I/714CSjtf07L._AC_UL400_.jpg"
3,37,295,"B0BZS5XKFG",false,148.99,"USD",0,0,0,8,5,"https://www.amazon.com/dp/B0BZS5XKFG","40.00",false,false,false,false,"UJUJIA Wooden Garden Bed, Raised Bed with Legs, 3 Tier Elevated Wood Planter Box Outdoor for Vegetables Flowers Fruits Her...","https://m.media-amazon.com/images/I/71DU6OyTsmL._AC_UL400_.jpg"
3,39,297,"B0BN84J6R1",true,55.56,"USD",58.56,3,5.12,32,4,"https://www.amazon.com/dp/B0BN84J6R1","128.00",false,false,false,false,"DoCred Raised Garden Bed Planter Box with Wheels, Tomato Cage Planter Raised Garden Bed with Trellis for Climbing Vegetabl...","https://m.media-amazon.com/images/I/71PsNYX6P0L._AC_UL400_.jpg"
3,40,298,"B09NVTVF46",false,99.99,"USD",0,0,0,193,3.9,"https://www.amazon.com/dp/B09NVTVF46","752.70",false,false,false,false,"Kalolary 4 Sets Raised Garden Bed Elevated Garden Bed with Legs Patio Plant Boxes Vegetable Flowers Planting Raised Contai...","https://m.media-amazon.com/images/I/81tglYxcbQL._AC_UL400_.jpg"
3,41,299,"B0BS367Z3Y",false,99.99,"USD",0,0,0,1,4,"https://www.amazon.com/dp/B0BS367Z3Y","4.00",false,false,false,false,"momoplant Elevated Garden Bed 35x24x31 Inch Outdoor Metal Raised Garden Bed Rectangle Greenhouse Box Prevent Loss Indoor，D...","https://m.media-amazon.com/images/I/71dES8NAFuL._AC_UL400_.jpg"
3,42,300,"B0BXB7YYYZ",false,0,"USD",0,0,0,5,4,"https://www.amazon.com/dp/B0BXB7YYYZ","20.00",false,false,false,false,"Galvanized Raised Garden Bed Outdoor // 8×4×1 ft Planter Boxes Raised Beds for Outdoor Plants, Vegetables, Gardening // La...","https://m.media-amazon.com/images/I/91bEaCEhgQL._AC_UL400_.jpg"
3,44,302,"B0BPY8ZYMV",false,45.99,"USD",0,0,0,36,3.4,"https://www.amazon.com/dp/B0BPY8ZYMV","122.40",false,false,false,false,"Large Tomato Planter with Trellis- 48 x 11.8 x 11.8 Inches Raised Garden Bed with Trellis for Climbing Tomato- Raised Gard...","https://m.media-amazon.com/images/I/71hfTnK6cGL._AC_UL400_.jpg"
3,45,303,"B09LTQX28D",true,89.99,"USD",99.99,10,10,244,4.5,"https://www.amazon.com/dp/B09LTQX28D","1098.00",false,false,false,false,"FORTUNO High Raised Garden Bed 6×3×1.9FT, Galvanized Large Patio Ground Gardening Planter for Vegetables Metal Raised Box ...","https://m.media-amazon.com/images/I/61soX7GfjuL._AC_UL400_.jpg"
3,46,304,"B09NVV37NS",false,49.99,"USD",0,0,0,23,4.1,"https://www.amazon.com/dp/B09NVV37NS","94.30",false,false,false,false,"Galvanized Raised Garden Beds Metal Planter for Flowers Herbs Vegetables Fruits (47"" x 27"")","https://m.media-amazon.com/images/I/71gh2sp-IVL._AC_UL400_.jpg"
3,47,305,"B0BV5TKV3J",true,99.99,"USD",109.99,10,9.09,2,3.1,"https://www.amazon.com/dp/B0BV5TKV3J","6.20",false,false,false,false,"7 ft x 3 ft Raised Garden Bed Powder Coated Metal Elevated Planter for Vegetable Flower Herb … (2 PK) White","https://m.media-amazon.com/images/I/71op9Wz-yxL._AC_UL400_.jpg"
3,48,306,"B09QS8TFYB",true,76.99,"USD",80.99,4,4.94,5,4.3,"https://www.amazon.com/dp/B09QS8TFYB","21.50",false,false,false,false,"FENCETECH 20.8 Gallon Plastic Drainage Plug, 30 x 25.6 x 15 in Raised Garden Bed with Legs, Grey","https://m.media-amazon.com/images/I/61m9p4yE3wL._AC_UL400_.jpg"
3,49,307,"B0BG2HP1PJ",false,189.99,"USD",0,0,0,24,4.5,"https://www.amazon.com/dp/B0BG2HP1PJ","108.00",false,false,false,false,"FRIZIONE 8x4x2FT Galvanized Metal Raised Garden Bed for Vegetables, Outdoor Garden Raised Planter Box, Backyard Patio Plan...","https://m.media-amazon.com/images/I/71k95PEaElL._AC_UL400_.jpg"
3,50,308,"B09KH63G7Q",false,159.99,"USD",0,0,0,496,4.3,"https://www.amazon.com/dp/B09KH63G7Q","2132.80",false,false,false,false,"FRIZIONE 6x3x2ft Galvanized Metal Raised Garden Bed for Vegetables, Outdoor Garden Raised Planter Box, Backyard Patio Plan...","https://m.media-amazon.com/images/I/81TGW7TqMmL._AC_UL400_.jpg"
3,51,309,"B0BZMW9JNG",false,134.99,"USD",0,0,0,3,5,"https://www.amazon.com/dp/B0BZMW9JNG","15.00",false,false,false,false,"EXTRAEASY 8×3×1ft Galvanized Raised Garden Bed,2 Pcs Metal Garden Planter Box for Vegetables and Flowers, Large Raised Gar...","https://m.media-amazon.com/images/I/7125AKZWYHL._AC_UL400_.jpg"
3,52,310,"B0BV2P6YLB",false,124.99,"USD",0,0,0,33,4.4,"https://www.amazon.com/dp/B0BV2P6YLB","145.20",false,false,false,false,"UDPATIO 2PCS Raised Garden Bed 6x3x1 FT Galvanized Outdoor Metal Planter Boxes for Gardening Vegetables, Flowers, Herbs an...","https://m.media-amazon.com/images/I/81v866m8avL._AC_UL400_.jpg"
3,53,311,"B0C5455M8W",true,84.89,"USD",88.99,4.1,4.61,3,5,"https://www.amazon.com/dp/B0C5455M8W","15.00",false,false,false,false,"DECTONIX 2 Pack 6x3x1FT Raised Garden Bed Kit Outdoor Large Metal Raised Planter Box Outdoor, Extra-Thick Metal Raised Gar...","https://m.media-amazon.com/images/I/71Y95d8OcDL._AC_UL400_.jpg"
3,54,312,"B081QQH576",true,121.98,"USD",169.99,48.01,28.24,350,4.6,"https://www.amazon.com/dp/B081QQH576","1610.00",false,false,false,false,"4Ft Vertical Raised Garden Bed - 5 Tier Food Safe Planter Box for Outdoor and Indoor Gardening Perfect to Grow Your Herb V...","https://m.media-amazon.com/images/I/710zuuRxj8L._AC_UL400_.jpg"
3,55,313,"B0BM9HZRD3",true,49.99,"USD",68.99,19,27.54,76,4.7,"https://www.amazon.com/dp/B0BM9HZRD3","357.20",false,false,false,false,"zizin Raised Garden Bed 6x3x1.5 ft | Bottomless Plant Boxs for Vegetables Flower Herb, Gray","https://m.media-amazon.com/images/I/61SG45F0gdL._AC_UL400_.jpg"
3,56,314,"B0BV1TM684",false,39.95,"USD",0,0,0,10,4.6,"https://www.amazon.com/dp/B0BV1TM684","46.00",false,false,false,false,"TSAZZZ Galvanized Raised Garden Bed Kits 4×2×1Ft DIY Metal Planter Box for Flowers Vegetables Fruits Herbs Green Plants Ou...","https://m.media-amazon.com/images/I/71t7PRvr+FL._AC_UL400_.jpg"
3,57,315,"B09ND6FV7V",false,59.99,"USD",0,0,0,100,4.4,"https://www.amazon.com/dp/B09ND6FV7V","440.00",false,false,false,false,"73"" x 20"" x 12"" Raised Garden Bed Metal Elevated Planter for Vegetable Flower Herb","https://m.media-amazon.com/images/I/71XkELOxhQL._AC_UL400_.jpg"
3,58,316,"B0C1NT566J",false,39.99,"USD",0,0,0,1,5,"https://www.amazon.com/dp/B0C1NT566J","5.00",false,false,false,false,"Galvanized Raised Garden Bed Kit, Raised Garden Planter Boxes Outdoor, Large Round Metal Raised Garden Beds for Vegetable...","https://m.media-amazon.com/images/I/81N7s9V-1vL._AC_UL400_.jpg"
3,59,317,"B0BN79WZXP",true,49.99,"USD",53.99,4,7.41,129,4.6,"https://www.amazon.com/dp/B0BN79WZXP","593.40",false,false,false,false,"zunatu 6x3x1.5ft Galvanized Raised Garden Bed,Outdoor Planter Box Metal Patio Kit Planting Bed for Vegetables Flowers and ...","https://m.media-amazon.com/images/I/71c85eVRlHL._AC_UL400_.jpg"
3,60,318,"B0BWGPL8NZ",false,99.99,"USD",0,0,0,12,5,"https://www.amazon.com/dp/B0BWGPL8NZ","60.00",false,false,false,false,"9 in 1 Adjustable Galvanized Raised Garden Bed Kit, DIY Raised Garden Beds Outdoor with Safety Edging & Metal Rope, Galvan...","https://m.media-amazon.com/images/I/810u-nuRIYL._AC_UL400_.jpg"
